t_stamp,Well Pads/Pronghorn KO/12HNB/Well Head/Well Casing Pressure/Value,ANOMALY
7/6/25 15:56,184.2185669,0
7/6/25 15:58,188.6447144,0
7/6/25 15:59,183.3028259,0
7/6/25 16:01,182.9975586,0
7/6/25 16:03,184.2185669,0
7/6/25 16:04,184.9816895,0
7/6/25 16:06,184.6764526,0
7/6/25 16:08,184.2185669,0
7/6/25 16:09,183.9133301,0
7/6/25 16:11,184.829071,0
7/6/25 16:13,183.7606812,0
7/6/25 16:14,184.3711853,0
7/6/25 16:16,183.9133301,0
7/6/25 16:23,183.4554443,0
7/6/25 16:24,183.7606812,0
7/6/25 16:26,183.3028259,0
7/6/25 16:28,184.0659485,0
7/6/25 16:33,183.6080627,0
7/6/25 16:36,184.5238342,0
7/6/25 16:38,183.9133301,0
7/6/25 16:40,184.0659485,0
7/6/25 16:41,184.3711853,0
7/6/25 16:43,184.5238342,0
7/6/25 16:45,184.0659485,0
7/6/25 16:48,183.9133301,0
7/6/25 16:53,183.4554443,0
7/6/25 16:57,183.7606812,0
7/6/25 17:02,184.0659485,0
7/6/25 17:05,184.2185669,0
7/6/25 17:07,184.5238342,0
7/6/25 17:12,184.6764526,0
7/6/25 17:13,184.829071,0
7/6/25 17:23,184.3711853,0
7/6/25 17:27,184.0659485,0
7/6/25 17:30,184.3711853,0
7/6/25 17:40,184.829071,0
7/6/25 17:45,185.2869568,0
7/6/25 17:47,185.1343079,0
7/6/25 17:54,184.829071,0
7/6/25 17:55,184.9816895,0
7/6/25 17:57,184.6764526,0
7/6/25 18:00,184.829071,0
7/6/25 18:02,184.6764526,0
7/6/25 18:06,184.5238342,0
7/6/25 18:09,184.829071,0
7/6/25 18:19,184.9816895,0
7/6/25 18:21,184.829071,0
7/6/25 18:22,184.9816895,0
7/6/25 18:27,185.1343079,0
7/6/25 18:29,184.9816895,0
7/6/25 18:31,185.1343079,0
7/6/25 18:34,184.9816895,0
7/6/25 18:36,185.1343079,0
7/6/25 18:38,184.9816895,0
7/6/25 18:44,184.6764526,0
7/6/25 18:46,184.5238342,0
7/6/25 18:49,184.6764526,0
7/6/25 18:51,184.5238342,0
7/6/25 18:53,184.6764526,0
7/6/25 18:54,184.5238342,0
7/6/25 18:58,184.829071,0
7/6/25 19:00,184.6764526,0
7/6/25 19:01,184.9816895,0
7/6/25 19:03,185.1343079,0
7/6/25 19:15,184.829071,0
7/6/25 19:20,184.5238342,0
7/6/25 19:28,184.6764526,0
7/6/25 19:33,185.1343079,0
7/6/25 19:37,185.2869568,0
7/6/25 19:38,185.1343079,0
7/6/25 19:45,184.829071,0
7/6/25 19:48,184.5238342,0
7/6/25 19:50,184.6764526,0
7/6/25 19:52,184.5238342,0
7/6/25 20:09,185.2869568,0
7/6/25 20:15,184.9816895,0
7/6/25 20:17,184.829071,0
7/6/25 20:20,184.6764526,0
7/6/25 20:22,184.5238342,0
7/6/25 20:28,184.6764526,0
7/6/25 20:33,185.1343079,0
7/6/25 20:35,184.9816895,0
7/6/25 20:40,185.4395752,0
7/6/25 20:41,185.2869568,0
7/6/25 20:44,185.1343079,0
7/6/25 20:46,184.9816895,0
7/6/25 20:49,184.829071,0
7/6/25 20:53,184.5238342,0
7/6/25 20:56,184.6764526,0
7/6/25 20:57,184.5238342,0
7/6/25 20:59,184.9816895,0
7/6/25 21:06,185.2869568,0
7/6/25 21:15,185.1343079,0
7/6/25 21:17,184.9816895,0
7/6/25 21:24,184.6764526,0
7/6/25 21:27,184.829071,0
7/6/25 21:28,184.9816895,0
7/6/25 21:30,184.829071,0
7/6/25 21:35,185.2869568,0
7/6/25 21:40,185.4395752,0
7/6/25 21:41,185.2869568,0
7/6/25 21:48,184.9816895,0
7/6/25 21:51,184.6764526,0
7/6/25 22:01,184.9816895,0
7/6/25 22:04,185.2869568,0
7/6/25 22:07,185.4395752,0
7/6/25 22:09,185.5921936,0
7/6/25 22:16,184.9816895,0
7/6/25 22:17,185.1343079,0
7/6/25 22:19,184.829071,0
7/6/25 22:20,184.9816895,0
7/6/25 22:22,184.6764526,0
7/6/25 22:24,184.829071,0
7/6/25 22:25,184.6764526,0
7/6/25 22:27,184.9816895,0
7/6/25 22:40,185.5921936,0
7/6/25 22:42,185.2869568,0
7/6/25 22:48,184.9816895,0
7/6/25 22:50,184.829071,0
7/6/25 22:53,184.6764526,0
7/6/25 22:56,184.9816895,0
7/6/25 23:01,185.1343079,0
7/6/25 23:05,185.2869568,0
7/6/25 23:08,185.5921936,0
7/6/25 23:13,185.4395752,0
7/6/25 23:16,185.1343079,0
7/6/25 23:22,184.829071,0
7/6/25 23:26,184.9816895,0
7/6/25 23:31,185.2869568,0
7/6/25 23:37,185.5921936,0
7/6/25 23:44,185.2869568,0
7/6/25 23:45,185.1343079,0
7/6/25 23:52,184.829071,0
7/6/25 23:57,185.1343079,0
7/7/25 0:02,185.2869568,0
7/7/25 0:03,185.4395752,0
7/7/25 0:08,185.5921936,0
7/7/25 0:11,185.4395752,0
7/7/25 0:13,185.5921936,0
7/7/25 0:15,185.2869568,0
7/7/25 0:20,184.829071,0
7/7/25 0:26,184.9816895,0
7/7/25 0:33,185.2869568,0
7/7/25 0:34,185.5921936,0
7/7/25 0:36,185.4395752,0
7/7/25 0:37,185.5921936,0
7/7/25 0:42,185.4395752,0
7/7/25 0:49,184.829071,0
7/7/25 0:57,184.9816895,0
7/7/25 1:00,185.2869568,0
7/7/25 1:07,185.5921936,0
7/7/25 1:12,185.4395752,0
7/7/25 1:17,184.9816895,0
7/7/25 1:20,184.829071,0
7/7/25 1:27,184.9816895,0
7/7/25 1:32,185.4395752,0
7/7/25 1:35,185.5921936,0
7/7/25 1:41,185.4395752,0
7/7/25 1:46,184.9816895,0
7/7/25 1:50,184.829071,0
7/7/25 1:53,184.9816895,0
7/7/25 1:54,184.5238342,0
7/7/25 1:56,185.1343079,0
7/7/25 1:58,185.2869568,0
7/7/25 2:03,185.4395752,0
7/7/25 2:04,185.5921936,0
7/7/25 2:14,185.1343079,0
7/7/25 2:16,184.9816895,0
7/7/25 2:19,184.829071,0
7/7/25 2:26,185.1343079,0
7/7/25 2:27,185.2869568,0
7/7/25 2:31,185.4395752,0
7/7/25 2:32,185.5921936,0
7/7/25 2:40,185.2869568,0
7/7/25 2:45,184.829071,0
7/7/25 2:52,184.9816895,0
7/7/25 2:55,185.1343079,0
7/7/25 2:58,185.4395752,0
7/7/25 3:05,185.744812,0
7/7/25 3:06,185.5921936,0
7/7/25 3:08,185.2869568,0
7/7/25 3:11,184.9816895,0
7/7/25 3:15,184.829071,0
7/7/25 3:23,185.2869568,0
7/7/25 3:24,185.1343079,0
7/7/25 3:26,185.2869568,0
7/7/25 3:29,185.4395752,0
7/7/25 3:33,185.744812,0
7/7/25 3:34,185.5921936,0
7/7/25 3:37,185.4395752,0
7/7/25 3:42,184.9816895,0
7/7/25 3:44,184.6764526,0
7/7/25 3:47,184.829071,0
7/7/25 3:50,185.1343079,0
7/7/25 3:54,185.2869568,0
7/7/25 3:57,185.5921936,0
7/7/25 4:02,185.744812,0
7/7/25 4:04,185.5921936,0
7/7/25 4:05,185.2869568,0
7/7/25 4:09,185.1343079,0
7/7/25 4:12,184.829071,0
7/7/25 4:18,185.1343079,0
7/7/25 4:23,185.2869568,0
7/7/25 4:27,185.5921936,0
7/7/25 4:35,185.2869568,0
7/7/25 4:38,185.1343079,0
7/7/25 4:40,184.829071,0
7/7/25 4:46,184.9816895,0
7/7/25 4:49,185.2869568,0
7/7/25 4:53,185.4395752,0
7/7/25 4:54,185.5921936,0
7/7/25 4:58,185.744812,0
7/7/25 5:04,185.4395752,0
7/7/25 5:06,184.9816895,0
7/7/25 5:07,185.1343079,0
7/7/25 5:09,184.829071,0
7/7/25 5:14,184.9816895,0
7/7/25 5:17,185.2869568,0
7/7/25 5:27,185.744812,0
7/7/25 5:34,185.1343079,0
7/7/25 5:37,184.6764526,0
7/7/25 5:38,184.829071,0
7/7/25 5:45,185.1343079,0
7/7/25 5:47,185.4395752,0
7/7/25 5:48,185.2869568,0
7/7/25 5:50,185.5921936,0
7/7/25 5:58,185.4395752,0
7/7/25 6:06,184.6764526,0
7/7/25 6:09,184.9816895,0
7/7/25 6:13,185.1343079,0
7/7/25 6:14,185.2869568,0
7/7/25 6:18,185.4395752,0
7/7/25 6:19,185.5921936,0
7/7/25 6:24,185.4395752,0
7/7/25 6:32,184.6764526,0
7/7/25 6:36,184.829071,0
7/7/25 6:37,184.9816895,0
7/7/25 6:40,185.1343079,0
7/7/25 6:44,185.4395752,0
7/7/25 6:47,185.5921936,0
7/7/25 6:50,185.4395752,0
7/7/25 6:54,185.1343079,0
7/7/25 6:55,184.829071,0
7/7/25 6:58,184.5238342,0
7/7/25 7:05,184.6764526,0
7/7/25 7:12,185.2869568,0
7/7/25 7:15,185.4395752,0
7/7/25 7:16,185.5921936,0
7/7/25 7:20,185.2869568,0
7/7/25 7:21,184.9816895,0
7/7/25 7:23,184.829071,0
7/7/25 7:25,184.5238342,0
7/7/25 7:26,184.3711853,0
7/7/25 7:33,184.6764526,0
7/7/25 7:39,185.2869568,0
7/7/25 7:44,185.4395752,0
7/7/25 7:46,185.2869568,0
7/7/25 7:47,184.9816895,0
7/7/25 7:54,184.3711853,0
7/7/25 8:00,184.6764526,0
7/7/25 8:02,184.9816895,0
7/7/25 8:04,185.1343079,0
7/7/25 8:09,185.2869568,0
7/7/25 8:10,185.4395752,0
7/7/25 8:12,185.2869568,0
7/7/25 8:13,184.9816895,0
7/7/25 8:20,184.3711853,0
7/7/25 8:25,184.5238342,0
7/7/25 8:30,184.829071,0
7/7/25 8:33,185.1343079,0
7/7/25 8:36,185.2869568,0
7/7/25 8:47,184.2185669,0
7/7/25 8:51,184.0659485,0
7/7/25 8:52,184.2185669,0
7/7/25 8:54,184.5238342,0
7/7/25 9:00,185.1343079,0
7/7/25 9:02,184.9816895,0
7/7/25 9:04,185.2869568,0
7/7/25 9:09,184.829071,0
7/7/25 9:10,184.5238342,0
7/7/25 9:15,184.0659485,0
7/7/25 9:18,184.2185669,0
7/7/25 9:22,184.5238342,0
7/7/25 9:27,184.829071,0
7/7/25 9:28,184.9816895,0
7/7/25 9:32,185.1343079,0
7/7/25 9:33,184.9816895,0
7/7/25 9:36,184.5238342,0
7/7/25 9:43,183.9133301,0
7/7/25 9:46,184.0659485,0
7/7/25 9:48,184.3711853,0
7/7/25 9:51,184.5238342,0
7/7/25 9:53,184.9816895,0
7/7/25 9:54,185.5921936,0
7/7/25 9:56,188.1868286,0
7/7/25 9:58,183.7606812,0
7/7/25 9:59,185.1343079,0
7/7/25 10:01,184.3711853,0
7/7/25 10:03,183.7606812,0
7/7/25 10:04,184.0659485,0
7/7/25 10:08,185.5921936,0
7/7/25 10:09,182.3870544,0
7/7/25 10:11,183.1502075,0
7/7/25 10:14,183.7606812,0
7/7/25 10:16,179.639801,0
7/7/25 10:17,184.9816895,0
7/7/25 10:19,183.6080627,0
7/7/25 10:21,186.5079346,0
7/7/25 10:22,182.8449402,0
7/7/25 10:24,183.7606812,0
7/7/25 10:26,184.9816895,0
7/7/25 10:27,184.829071,0
7/7/25 10:29,183.1502075,0
7/7/25 10:31,184.5238342,0
7/7/25 10:32,184.829071,0
7/7/25 10:34,185.5921936,0
7/7/25 10:35,182.6923218,0
7/7/25 10:37,184.5238342,0
7/7/25 10:39,183.1502075,0
7/7/25 10:40,184.9816895,0
7/7/25 10:42,184.2185669,0
7/7/25 10:44,183.3028259,0
7/7/25 10:45,184.5238342,0
7/7/25 10:47,183.1502075,0
7/7/25 10:48,183.7606812,0
7/7/25 10:50,184.829071,0
7/7/25 10:52,185.5921936,0
7/7/25 10:53,185.2869568,0
7/7/25 10:55,185.5921936,0
7/7/25 10:56,183.9133301,0
7/7/25 10:58,185.2869568,0
7/7/25 11:00,184.0659485,0
7/7/25 11:01,183.1502075,0
7/7/25 11:03,182.0818176,0
7/7/25 11:04,183.6080627,0
7/7/25 11:06,183.3028259,0
7/7/25 11:08,183.1502075,0
7/7/25 11:09,182.0818176,0
7/7/25 11:11,183.7606812,0
7/7/25 11:13,184.2185669,0
7/7/25 11:14,184.3711853,0
7/7/25 11:16,182.5397034,0
7/7/25 11:17,184.5238342,0
7/7/25 11:19,184.0659485,0
7/7/25 11:22,186.2026978,0
7/7/25 11:24,184.5238342,0
7/7/25 11:25,182.0818176,0
7/7/25 11:27,184.9816895,0
7/7/25 11:29,178.5714417,0
7/7/25 11:30,184.5238342,0
7/7/25 11:32,185.8974609,0
7/7/25 11:34,185.744812,0
7/7/25 11:35,181.6239319,0
7/7/25 11:37,185.744812,0
7/7/25 11:39,183.1502075,0
7/7/25 11:40,183.4554443,0
7/7/25 11:42,186.3553162,0
7/7/25 11:44,182.0818176,0
7/7/25 11:45,184.9816895,0
7/7/25 11:47,184.5238342,0
7/7/25 11:49,185.5921936,0
7/7/25 11:51,183.7606812,0
7/7/25 11:52,183.4554443,0
7/7/25 11:54,184.829071,0
7/7/25 11:56,184.3711853,0
7/7/25 11:57,183.3028259,0
7/7/25 11:59,181.6239319,0
7/7/25 12:01,182.0818176,0
7/7/25 12:02,184.0659485,0
7/7/25 12:04,185.1343079,0
7/7/25 12:06,183.3028259,0
7/7/25 12:07,182.6923218,0
7/7/25 12:09,183.7606812,0
7/7/25 12:11,182.3870544,0
7/7/25 12:12,184.3711853,0
7/7/25 12:14,184.9816895,0
7/7/25 12:16,185.8974609,0
7/7/25 12:17,184.0659485,0
7/7/25 12:19,184.5238342,0
7/7/25 12:21,183.9133301,0
7/7/25 12:23,181.4713135,0
7/7/25 12:24,184.2185669,0
7/7/25 12:26,183.3028259,0
7/7/25 12:28,183.4554443,0
7/7/25 12:29,184.0659485,0
7/7/25 12:31,183.7606812,0
7/7/25 12:33,183.9133301,0
7/7/25 12:34,182.9975586,0
7/7/25 12:36,183.3028259,0
7/7/25 12:38,184.5238342,0
7/7/25 12:39,183.6080627,0
7/7/25 12:41,184.5238342,0
7/7/25 12:43,186.2026978,0
7/7/25 12:45,180.8608093,0
7/7/25 12:46,184.3711853,0
7/7/25 12:48,182.8449402,0
7/7/25 12:51,183.7606812,0
7/7/25 12:53,179.9450684,0
7/7/25 12:55,182.9975586,0
7/7/25 12:56,184.829071,0
7/7/25 12:58,182.6923218,0
7/7/25 13:00,184.0659485,0
7/7/25 13:01,183.4554443,0
7/7/25 13:03,182.0818176,0
7/7/25 13:05,185.2869568,0
7/7/25 13:06,182.8449402,0
7/7/25 13:08,183.7606812,0
7/7/25 13:10,185.4395752,0
7/7/25 13:12,184.829071,0
7/7/25 13:15,184.5238342,0
7/7/25 13:17,183.1502075,0
7/7/25 13:18,182.9975586,0
7/7/25 13:20,183.9133301,0
7/7/25 13:22,184.3711853,0
7/7/25 13:23,183.7606812,0
7/7/25 13:25,184.5238342,0
7/7/25 13:27,184.829071,0
7/7/25 13:28,183.4554443,0
7/7/25 13:30,184.3711853,0
7/7/25 13:32,183.3028259,0
7/7/25 13:34,183.7606812,0
7/7/25 13:35,184.3711853,0
7/7/25 13:39,183.6080627,0
7/7/25 13:40,185.5921936,0
7/7/25 13:42,184.3711853,0
7/7/25 13:44,185.744812,0
7/7/25 13:45,185.5921936,0
7/7/25 13:47,185.2869568,0
7/7/25 13:49,184.5238342,0
7/7/25 13:50,183.6080627,0
7/7/25 13:52,184.2185669,0
7/7/25 13:56,183.3028259,0
7/7/25 13:57,183.9133301,0
7/7/25 13:59,183.7606812,0
7/7/25 14:01,181.9291992,0
7/7/25 14:02,179.639801,0
7/7/25 14:04,184.0659485,0
7/7/25 14:06,184.3711853,0
7/7/25 14:07,185.2869568,0
7/7/25 14:09,185.5921936,0
7/7/25 14:11,184.3711853,0
7/7/25 14:14,184.829071,0
7/7/25 14:16,184.5238342,0
7/7/25 14:19,183.6080627,0
7/7/25 14:21,182.0818176,0
7/7/25 14:22,184.5238342,0
7/7/25 14:24,183.7606812,0
7/7/25 14:26,183.6080627,0
7/7/25 14:28,184.0659485,0
7/7/25 14:29,182.9975586,0
7/7/25 14:31,184.2185669,0
7/7/25 14:33,184.0659485,0
7/7/25 14:34,184.2185669,0
7/7/25 14:36,183.6080627,0
7/7/25 14:38,183.7606812,0
7/7/25 14:39,184.6764526,0
7/7/25 14:41,184.3711853,0
7/7/25 14:43,184.5238342,0
7/7/25 14:51,183.7606812,0
7/7/25 14:55,183.6080627,0
7/7/25 14:58,183.7606812,0
7/7/25 15:01,184.0659485,0
7/7/25 15:05,184.2185669,0
7/7/25 15:06,184.5238342,0
7/7/25 15:10,185.2869568,0
7/7/25 15:11,184.829071,0
7/7/25 15:13,184.9816895,0
7/7/25 15:15,183.7606812,0
7/7/25 15:16,184.829071,0
7/7/25 15:18,184.2185669,0
7/7/25 15:20,185.2869568,0
7/7/25 15:21,183.1502075,0
7/7/25 15:23,185.744812,0
7/7/25 15:25,183.6080627,0
7/7/25 15:28,183.1502075,0
7/7/25 15:30,184.6764526,0
7/7/25 15:32,184.0659485,0
7/7/25 15:33,185.8974609,0
7/7/25 15:35,183.7606812,0
7/7/25 15:38,184.3711853,0
7/7/25 15:42,184.5238342,0
7/7/25 15:47,185.2869568,0
7/7/25 15:49,184.829071,0
7/7/25 15:50,184.6764526,0
7/7/25 15:52,185.744812,0
7/7/25 15:54,184.5238342,0
7/7/25 15:55,184.829071,0
7/7/25 15:57,184.0659485,0
7/7/25 16:00,184.3711853,0
7/7/25 16:02,182.6923218,0
7/7/25 16:04,184.2185669,0
7/7/25 16:05,183.9133301,0
7/7/25 16:07,183.7606812,0
7/7/25 16:10,184.3711853,0
7/7/25 16:12,183.7606812,0
7/7/25 16:14,184.5238342,0
7/7/25 16:15,184.0659485,0
7/7/25 16:17,184.3711853,0
7/7/25 16:19,184.5238342,0
7/7/25 16:24,184.829071,0
7/7/25 16:27,184.5238342,0
7/7/25 16:29,183.9133301,0
7/7/25 16:31,184.3711853,0
7/7/25 16:34,184.0659485,0
7/7/25 16:36,183.6080627,0
7/7/25 16:37,185.1343079,0
7/7/25 16:39,184.9816895,0
7/7/25 16:41,184.2185669,0
7/7/25 16:42,184.0659485,0
7/7/25 16:47,183.9133301,0
7/7/25 16:53,183.6080627,0
7/7/25 16:56,184.2185669,0
7/7/25 17:01,184.6764526,0
7/7/25 17:08,184.3711853,0
7/7/25 17:09,184.2185669,0
7/7/25 17:16,183.9133301,0
7/7/25 17:18,183.7606812,0
7/7/25 17:23,183.9133301,0
7/7/25 17:26,184.0659485,0
7/7/25 17:31,184.5238342,0
7/7/25 17:35,184.6764526,0
7/7/25 17:45,183.7606812,0
7/7/25 17:48,183.6080627,0
7/7/25 17:52,183.7606812,0
7/7/25 18:00,184.5238342,0
7/7/25 18:03,184.6764526,0
7/7/25 18:05,184.829071,0
7/7/25 18:09,184.6764526,0
7/7/25 18:12,184.3711853,0
7/7/25 18:17,184.0659485,0
7/7/25 18:19,183.9133301,0
7/7/25 18:20,184.0659485,0
7/7/25 18:25,184.2185669,0
7/7/25 18:27,184.5238342,0
7/7/25 18:34,184.829071,0
7/7/25 18:36,184.9816895,0
7/7/25 18:37,184.6764526,0
7/7/25 18:39,184.829071,0
7/7/25 18:41,184.5238342,0
7/7/25 18:44,184.3711853,0
7/7/25 18:46,184.2185669,0
7/7/25 18:49,184.0659485,0
7/7/25 18:51,184.2185669,0
7/7/25 18:53,184.0659485,0
7/7/25 18:54,184.3711853,0
7/7/25 18:58,184.6764526,0
7/7/25 19:04,184.9816895,0
7/7/25 19:06,184.829071,0
7/7/25 19:08,184.9816895,0
7/7/25 19:13,184.5238342,0
7/7/25 19:20,184.2185669,0
7/7/25 19:21,184.3711853,0
7/7/25 19:26,184.5238342,0
7/7/25 19:30,184.6764526,0
7/7/25 19:35,185.1343079,0
7/7/25 19:38,184.9816895,0
7/7/25 19:42,184.6764526,0
7/7/25 19:43,184.3711853,0
7/7/25 19:45,184.5238342,0
7/7/25 19:47,184.3711853,0
7/7/25 19:50,184.2185669,0
7/7/25 19:53,184.3711853,0
7/7/25 19:55,184.5238342,0
7/7/25 19:58,184.6764526,0
7/7/25 20:02,184.9816895,0
7/7/25 20:05,185.1343079,0
7/7/25 20:12,184.9816895,0
7/7/25 20:14,184.829071,0
7/7/25 20:15,184.5238342,0
7/7/25 20:19,184.3711853,0
7/7/25 20:24,184.5238342,0
7/7/25 20:27,184.6764526,0
7/7/25 20:31,184.9816895,0
7/7/25 20:34,185.1343079,0
7/7/25 20:36,184.9816895,0
7/7/25 20:39,185.2869568,0
7/7/25 20:47,184.5238342,0
7/7/25 20:51,184.3711853,0
7/7/25 20:52,184.5238342,0
7/7/25 20:57,184.829071,0
7/7/25 21:07,185.2869568,0
7/7/25 21:11,185.1343079,0
7/7/25 21:12,184.9816895,0
7/7/25 21:16,184.829071,0
7/7/25 21:19,184.5238342,0
7/7/25 21:28,184.829071,0
7/7/25 21:33,184.9816895,0
7/7/25 21:36,185.2869568,0
7/7/25 21:41,185.1343079,0
7/7/25 21:46,184.829071,0
7/7/25 21:50,184.5238342,0
7/7/25 21:56,184.6764526,0
7/7/25 21:58,184.829071,0
7/7/25 22:01,184.9816895,0
7/7/25 22:05,185.2869568,0
7/7/25 22:08,185.4395752,0
7/7/25 22:12,185.2869568,0
7/7/25 22:13,185.1343079,0
7/7/25 22:18,184.829071,0
7/7/25 22:22,184.5238342,0
7/7/25 22:27,184.6764526,0
7/7/25 22:30,184.5238342,0
7/7/25 22:32,184.9816895,0
7/7/25 22:34,184.829071,0
7/7/25 22:35,185.1343079,0
7/7/25 22:37,185.2869568,0
7/7/25 22:44,185.5921936,0
7/7/25 22:49,185.4395752,0
7/7/25 22:55,184.829071,0
7/7/25 22:58,184.6764526,0
7/7/25 23:02,184.9816895,0
7/7/25 23:09,185.2869568,0
7/7/25 23:10,185.4395752,0
7/7/25 23:14,185.5921936,0
7/7/25 23:15,185.4395752,0
7/7/25 23:18,185.2869568,0
7/7/25 23:22,184.9816895,0
7/7/25 23:25,184.829071,0
7/7/25 23:27,184.6764526,0
7/7/25 23:28,184.829071,0
7/7/25 23:30,184.5238342,0
7/7/25 23:33,185.1343079,0
7/7/25 23:35,184.9816895,0
7/7/25 23:40,185.4395752,0
7/7/25 23:43,185.5921936,0
7/7/25 23:48,185.2869568,0
7/7/25 23:52,184.9816895,0
7/7/25 23:58,184.6764526,0
7/8/25 0:05,184.9816895,0
7/8/25 0:07,185.1343079,0
7/8/25 0:10,185.2869568,0
7/8/25 0:13,185.5921936,0
7/8/25 0:15,185.4395752,0
7/8/25 0:17,185.5921936,0
7/8/25 0:25,184.829071,0
7/8/25 0:30,184.6764526,0
7/8/25 0:32,184.829071,0
7/8/25 0:35,184.9816895,0
7/8/25 0:37,185.1343079,0
7/8/25 0:40,185.2869568,0
7/8/25 0:43,185.5921936,0
7/8/25 0:48,185.4395752,0
7/8/25 0:53,184.9816895,0
7/8/25 1:00,184.6764526,0
7/8/25 1:02,184.829071,0
7/8/25 1:05,184.9816895,0
7/8/25 1:08,185.2869568,0
7/8/25 1:12,185.4395752,0
7/8/25 1:13,185.5921936,0
7/8/25 1:15,185.4395752,0
7/8/25 1:17,185.5921936,0
7/8/25 1:20,185.4395752,0
7/8/25 1:21,185.2869568,0
7/8/25 1:23,184.9816895,0
7/8/25 1:25,185.1343079,0
7/8/25 1:30,184.6764526,0
7/8/25 1:35,185.1343079,0
7/8/25 1:36,184.9816895,0
7/8/25 1:41,185.4395752,0
7/8/25 1:45,185.5921936,0
7/8/25 1:50,185.4395752,0
7/8/25 1:53,185.1343079,0
7/8/25 1:56,184.9816895,0
7/8/25 2:00,184.6764526,0
7/8/25 2:03,184.9816895,0
7/8/25 2:13,185.4395752,0
7/8/25 2:15,185.5921936,0
7/8/25 2:21,185.4395752,0
7/8/25 2:25,185.1343079,0
7/8/25 2:26,184.829071,0
7/8/25 2:35,184.9816895,0
7/8/25 2:38,185.1343079,0
7/8/25 2:41,185.4395752,0
7/8/25 2:45,185.5921936,0
7/8/25 2:46,185.744812,0
7/8/25 2:48,185.5921936,0
7/8/25 2:51,185.4395752,0
7/8/25 2:58,184.829071,0
7/8/25 3:05,184.9816895,0
7/8/25 3:08,185.1343079,0
7/8/25 3:10,185.2869568,0
7/8/25 3:13,185.4395752,0
7/8/25 3:15,185.5921936,0
7/8/25 3:21,185.4395752,0
7/8/25 3:28,184.829071,0
7/8/25 3:36,184.9816895,0
7/8/25 3:40,185.2869568,0
7/8/25 3:45,185.5921936,0
7/8/25 3:48,185.744812,0
7/8/25 3:49,185.5921936,0
7/8/25 3:53,185.1343079,0
7/8/25 3:56,184.9816895,0
7/8/25 3:58,184.829071,0
7/8/25 4:01,184.6764526,0
7/8/25 4:04,184.829071,0
7/8/25 4:06,185.1343079,0
7/8/25 4:13,185.4395752,0
7/8/25 4:14,185.5921936,0
7/8/25 4:19,185.744812,0
7/8/25 4:21,185.4395752,0
7/8/25 4:28,184.829071,0
7/8/25 4:31,184.6764526,0
7/8/25 4:34,184.829071,0
7/8/25 4:36,184.9816895,0
7/8/25 4:39,185.1343079,0
7/8/25 4:42,185.4395752,0
7/8/25 4:44,185.2869568,0
7/8/25 4:46,185.5921936,0
7/8/25 4:56,185.1343079,0
7/8/25 4:57,184.829071,0
7/8/25 5:01,184.6764526,0
7/8/25 5:04,184.9816895,0
7/8/25 5:07,185.1343079,0
7/8/25 5:09,185.2869568,0
7/8/25 5:11,185.1343079,0
7/8/25 5:16,185.5921936,0
7/8/25 5:22,185.4395752,0
7/8/25 5:24,185.2869568,0
7/8/25 5:25,184.9816895,0
7/8/25 5:32,184.6764526,0
7/8/25 5:37,185.1343079,0
7/8/25 5:39,184.9816895,0
7/8/25 5:41,185.2869568,0
7/8/25 5:44,185.5921936,0
7/8/25 5:47,185.744812,0
7/8/25 5:57,184.829071,0
7/8/25 6:01,184.6764526,0
7/8/25 6:04,184.9816895,0
7/8/25 6:18,185.5921936,0
7/8/25 6:29,184.5238342,0
7/8/25 6:33,184.829071,0
7/8/25 6:36,184.9816895,0
7/8/25 6:38,185.1343079,0
7/8/25 6:41,185.2869568,0
7/8/25 6:44,185.5921936,0
7/8/25 6:48,185.4395752,0
7/8/25 6:53,184.9816895,0
7/8/25 6:55,184.6764526,0
7/8/25 6:58,184.5238342,0
7/8/25 7:05,184.829071,0
7/8/25 7:10,185.1343079,0
7/8/25 7:16,185.4395752,0
7/8/25 7:28,184.3711853,0
7/8/25 7:31,184.5238342,0
7/8/25 7:33,184.6764526,0
7/8/25 7:37,184.829071,0
7/8/25 7:38,184.9816895,0
7/8/25 7:40,185.2869568,0
7/8/25 7:42,185.1343079,0
7/8/25 7:43,185.2869568,0
7/8/25 7:45,185.5921936,0
7/8/25 7:47,185.2869568,0
7/8/25 7:50,185.1343079,0
7/8/25 7:53,184.5238342,0
7/8/25 7:57,184.3711853,0
7/8/25 8:00,184.5238342,0
7/8/25 8:05,184.9816895,0
7/8/25 8:08,185.1343079,0
7/8/25 8:12,185.4395752,0
7/8/25 8:15,185.2869568,0
7/8/25 8:20,184.829071,0
7/8/25 8:22,184.5238342,0
7/8/25 8:24,184.3711853,0
7/8/25 8:29,184.5238342,0
7/8/25 8:32,184.6764526,0
7/8/25 8:37,185.1343079,0
7/8/25 8:40,185.2869568,0
7/8/25 8:42,185.4395752,0
7/8/25 8:44,185.1343079,0
7/8/25 8:54,184.2185669,0
7/8/25 8:59,184.6764526,0
7/8/25 9:02,184.829071,0
7/8/25 9:06,185.1343079,0
7/8/25 9:09,185.2869568,0
7/8/25 9:12,185.1343079,0
7/8/25 9:14,184.9816895,0
7/8/25 9:16,184.6764526,0
7/8/25 9:17,184.5238342,0
7/8/25 9:21,184.0659485,0
7/8/25 9:22,184.2185669,0
