t_stamp,Well Pads/Fox Creek 25SE/12-63 25-2-1/Heater Treater/Gas Meter/Today Flow,ANOMALY,
5/26/25 7:22,30.3671875,0,
5/26/25 7:23,31.4609375,0,
5/26/25 7:24,32.421875,0,
5/26/25 7:25,33.375,0,
5/26/25 7:26,34.2421875,0,
5/26/25 7:27,34.9609375,0,
5/26/25 7:28,35.5859375,0,
5/26/25 7:29,36.1328125,0,
5/26/25 7:30,36.5625,0,
5/26/25 7:31,36.8984375,0,
5/26/25 7:32,37.15625,0,
5/26/25 7:33,37.3515625,0,
5/26/25 7:34,37.5703125,0,
5/26/25 7:35,37.90625,0,
5/26/25 7:36,38.3125,0,
5/26/25 7:37,38.703125,0,
5/26/25 7:38,39.1328125,0,
5/26/25 7:39,39.5546875,0,
5/26/25 7:40,39.9609375,0,
5/26/25 7:41,40.28125,0,
5/26/25 7:42,40.6015625,0,
5/26/25 7:43,40.9375,0,
5/26/25 7:44,41.2578125,0,
5/26/25 7:45,41.5546875,0,
5/26/25 7:46,41.8359375,0,
5/26/25 7:47,42.0859375,0,
5/26/25 7:48,42.3203125,0,
5/26/25 7:49,42.515625,0,
5/26/25 7:50,42.6796875,0,
5/26/25 7:51,42.84375,0,
5/26/25 7:52,43.015625,0,
5/26/25 7:53,43.1875,0,
5/26/25 7:54,43.3828125,0,
5/26/25 7:55,43.6171875,0,
5/26/25 7:56,43.890625,0,
5/26/25 7:57,44.109375,0,
5/26/25 7:58,44.1328125,0,
5/26/25 7:59,44.1328125,0,
5/26/25 8:00,44.140625,0,
5/26/25 8:01,44.2734375,0,
5/26/25 8:02,44.390625,0,
5/26/25 8:03,44.53125,0,
5/26/25 8:04,44.6015625,0,
5/26/25 8:05,44.6796875,0,
5/26/25 8:06,44.78125,0,
5/26/25 8:07,44.9453125,0,
5/26/25 8:08,45.0859375,0,
5/26/25 8:09,45.234375,0,
5/26/25 8:10,45.3671875,0,
5/26/25 8:11,45.5546875,0,
5/26/25 8:12,45.6015625,0,
5/26/25 8:13,45.7265625,0,
5/26/25 8:14,45.8046875,0,
5/26/25 8:15,45.84375,0,
5/26/25 8:16,46.0625,0,
5/26/25 8:17,46.1875,0,
5/26/25 8:18,46.3203125,0,
5/26/25 8:19,46.4453125,0,
5/26/25 8:20,46.5703125,0,
5/26/25 8:21,46.7734375,0,
5/26/25 8:22,47.015625,0,
5/26/25 8:23,47.3671875,0,
5/26/25 8:24,47.6953125,0,
5/26/25 8:25,47.953125,0,
5/26/25 8:26,48.53125,0,
5/26/25 8:27,49.203125,0,
5/26/25 8:28,49.890625,0,
5/26/25 8:29,50.515625,0,
5/26/25 8:30,51.2421875,0,
5/26/25 8:31,51.828125,0,
5/26/25 8:32,52.3359375,0,
5/26/25 8:33,53.0078125,0,
5/26/25 8:34,53.7734375,0,
5/26/25 8:35,54.5703125,0,
5/26/25 8:36,55.3671875,0,
5/26/25 8:37,56.125,0,
5/26/25 8:38,56.9375,0,
5/26/25 8:39,57.671875,0,
5/26/25 8:40,58.1875,0,
5/26/25 8:40,58.3515625,0,
5/26/25 8:42,59.140625,0,
5/26/25 8:43,59.71875,0,
5/26/25 8:44,60.2421875,0,
5/26/25 8:45,60.7265625,0,
5/26/25 8:46,61.1875,0,
5/26/25 8:47,61.625,0,
5/26/25 8:48,62.0546875,0,
5/26/25 8:49,62.3125,0,
5/26/25 8:50,62.578125,0,
5/26/25 8:51,62.9375,0,
5/26/25 8:52,63.2890625,0,
5/26/25 8:53,63.5859375,0,
5/26/25 8:54,63.859375,0,
5/26/25 8:55,64.125,0,
5/26/25 8:56,64.3828125,0,
5/26/25 8:57,64.640625,0,
5/26/25 8:58,64.8984375,0,
5/26/25 8:59,65.1171875,0,
5/26/25 9:00,65.34375,0,
5/26/25 9:01,65.59375,0,
5/26/25 9:02,65.84375,0,
5/26/25 9:03,66.0390625,0,
5/26/25 9:04,66.2265625,0,
5/26/25 9:05,66.390625,0,
5/26/25 9:06,66.515625,0,
5/26/25 9:07,66.7578125,0,
5/26/25 9:08,66.9765625,0,
5/26/25 9:09,67.125,0,
5/26/25 9:10,67.2578125,0,
5/26/25 9:11,67.453125,0,
5/26/25 9:12,67.625,0,
5/26/25 9:13,67.78125,0,
5/26/25 9:14,67.90625,0,
5/26/25 9:15,68.015625,0,
5/26/25 9:16,68.1171875,0,
5/26/25 9:17,68.265625,0,
5/26/25 9:18,68.4453125,0,
5/26/25 9:19,68.6328125,0,
5/26/25 9:20,68.828125,0,
5/26/25 9:21,69.0234375,0,
5/26/25 9:22,69.0546875,0,
5/26/25 9:23,69.0625,0,
5/26/25 9:24,69.234375,0,
5/26/25 9:25,69.3984375,0,
5/26/25 9:26,69.5390625,0,
5/26/25 9:27,69.703125,0,
5/26/25 9:28,69.8984375,0,
5/26/25 9:29,70.1484375,0,
5/26/25 9:30,70.46875,0,
5/26/25 9:31,70.859375,0,
5/26/25 9:32,71.3828125,0,
5/26/25 9:33,72,0,
5/26/25 9:34,72.625,0,
5/26/25 9:35,73.328125,0,
5/26/25 9:36,74.1640625,0,
5/26/25 9:36,74.421875,0,
5/26/25 9:37,75.75,0,
5/26/25 9:38,76.890625,0,
5/26/25 9:39,78.1953125,0,
5/26/25 9:40,79.7578125,0,
5/26/25 9:41,81.0859375,0,
5/26/25 9:42,82.09375,0,
5/26/25 9:43,82.8671875,0,
5/26/25 9:44,83.625,0,
5/26/25 9:45,84.4140625,0,
5/26/25 9:46,85.59375,0,
5/26/25 9:47,86.625,0,
5/26/25 9:48,87.515625,0,
5/26/25 9:49,88.2890625,0,
5/26/25 9:50,88.9609375,0,
5/26/25 9:51,89.5625,0,
5/26/25 9:52,90.078125,0,
5/26/25 9:53,90.6015625,0,
5/26/25 9:54,91.0390625,0,
5/26/25 9:55,91.125,0,
5/26/25 9:56,91.140625,0,
5/26/25 9:57,91.265625,0,
5/26/25 9:58,91.375,0,
5/26/25 9:59,91.4375,0,
5/26/25 10:00,91.484375,0,
5/26/25 10:01,91.546875,0,
5/26/25 10:02,91.7109375,0,
5/26/25 10:03,92.0078125,0,
5/26/25 10:04,92.21875,0,
5/26/25 10:05,92.5078125,0,
5/26/25 10:06,93.1328125,0,
5/26/25 10:07,95.2265625,0,
5/26/25 10:08,96.8984375,0,
5/26/25 10:09,98.46875,0,
5/26/25 10:10,100.171875,0,
5/26/25 10:11,101.8515625,0,
5/26/25 10:12,103.2109375,0,
5/26/25 10:13,104.1796875,0,
5/26/25 10:14,104.625,0,
5/26/25 10:15,105.5703125,0,
5/26/25 10:16,106.78125,0,
5/26/25 10:17,108.140625,0,
5/26/25 10:18,110.0859375,0,
5/26/25 10:19,111.6015625,0,
5/26/25 10:20,112.6171875,0,
5/26/25 10:20,112.9140625,0,
5/26/25 10:22,114.359375,0,
5/26/25 10:23,115.4296875,0,
5/26/25 10:24,116.5,0,
5/26/25 10:25,117.5,0,
5/26/25 10:26,118.40625,0,
5/26/25 10:27,119.40625,0,
5/26/25 10:28,120.6328125,0,
5/26/25 10:29,122.03125,0,
5/26/25 10:30,123.609375,0,
5/26/25 10:31,125.109375,0,
5/26/25 10:32,126.5390625,0,
5/26/25 10:33,127.828125,0,
5/26/25 10:34,129.078125,0,
5/26/25 10:35,130.234375,0,
5/26/25 10:36,131.234375,0,
5/26/25 10:37,132.0625,0,
5/26/25 10:38,132.890625,0,
5/26/25 10:39,133.6015625,0,
5/26/25 10:40,134.1796875,0,
5/26/25 10:41,134.59375,0,
5/26/25 10:42,134.921875,0,
5/26/25 10:43,135.2109375,0,
5/26/25 10:44,135.671875,0,
5/26/25 10:45,136.296875,0,
5/26/25 10:46,136.8671875,0,
5/26/25 10:47,137.46875,0,
5/26/25 10:48,138.0390625,0,
5/26/25 10:49,138.5703125,0,
5/26/25 10:50,139.078125,0,
5/26/25 10:51,139.5,0,
5/26/25 10:52,139.875,0,
5/26/25 10:53,140.2421875,0,
5/26/25 10:54,140.5390625,0,
5/26/25 10:55,140.8515625,0,
5/26/25 10:56,141.15625,0,
5/26/25 10:57,141.3984375,0,
5/26/25 10:58,141.4765625,0,
5/26/25 10:59,141.734375,0,
5/26/25 11:00,141.9765625,0,
5/26/25 11:01,142.1875,0,
5/26/25 11:02,142.3046875,0,
5/26/25 11:03,142.3203125,0,
5/26/25 11:04,142.5078125,0,
5/26/25 11:05,142.71875,0,
5/26/25 11:06,142.859375,0,
5/26/25 11:07,143.0078125,0,
5/26/25 11:08,143.140625,0,
5/26/25 11:09,143.2578125,0,
5/26/25 11:10,143.34375,0,
5/26/25 11:11,143.46875,0,
5/26/25 11:12,143.6015625,0,
5/26/25 11:13,143.734375,0,
5/26/25 11:14,143.8515625,0,
5/26/25 11:15,143.9921875,0,
5/26/25 11:16,144.21875,0,
5/26/25 11:17,144.421875,0,
5/26/25 11:18,144.671875,0,
5/26/25 11:19,144.703125,0,
5/26/25 11:20,144.703125,0,
5/26/25 11:21,144.7421875,0,
5/26/25 11:22,144.875,0,
5/26/25 11:23,145.0078125,0,
5/26/25 11:24,145.125,0,
5/26/25 11:25,145.21875,0,
5/26/25 11:26,145.3046875,0,
5/26/25 11:27,145.46875,0,
5/26/25 11:28,145.59375,0,
5/26/25 11:29,145.7421875,0,
5/26/25 11:30,145.890625,0,
5/26/25 11:31,146.03125,0,
5/26/25 11:32,146.1875,0,
5/26/25 11:33,146.3671875,0,
5/26/25 11:34,146.546875,0,
5/26/25 11:35,146.7265625,0,
5/26/25 11:36,146.7421875,0,
5/26/25 11:37,146.9296875,0,
5/26/25 11:38,147.4375,0,
5/26/25 11:39,148.1328125,0,
5/26/25 11:40,148.7578125,0,
5/26/25 11:41,149.2734375,0,
5/26/25 11:42,149.7578125,0,
5/26/25 11:43,150.328125,0,
5/26/25 11:44,150.8359375,0,
5/26/25 11:45,151.328125,0,
5/26/25 11:46,151.921875,0,
5/26/25 11:47,152.59375,0,
5/26/25 11:48,153.2890625,0,
5/26/25 11:49,154.0234375,0,
5/26/25 11:50,154.71875,0,
5/26/25 11:51,155.4296875,0,
5/26/25 11:52,156.1328125,0,
5/26/25 11:53,156.78125,0,
5/26/25 11:54,157.5078125,0,
5/26/25 11:55,158.15625,0,
5/26/25 11:56,158.7265625,0,
5/26/25 11:57,159.296875,0,
5/26/25 11:58,159.8359375,0,
5/26/25 11:59,160.3203125,0,
5/26/25 12:00,160.7734375,0,
5/26/25 12:01,161.1953125,0,
5/26/25 12:02,161.5859375,0,
5/26/25 12:03,161.9765625,0,
5/26/25 12:04,162.390625,0,
5/26/25 12:05,162.796875,0,
5/26/25 12:06,163.140625,0,
5/26/25 12:07,163.4609375,0,
5/26/25 12:08,163.7890625,0,
5/26/25 12:09,164.1484375,0,
5/26/25 12:10,164.359375,0,
5/26/25 12:11,164.578125,0,
5/26/25 12:12,164.9140625,0,
5/26/25 12:13,165.25,0,
5/26/25 12:14,165.53125,0,
5/26/25 12:15,165.8046875,0,
5/26/25 12:16,166.1015625,0,
5/26/25 12:17,166.4375,0,
5/26/25 12:18,166.5703125,0,
5/26/25 12:19,166.75,0,
5/26/25 12:20,167.0078125,0,
5/26/25 12:21,167.2578125,0,
5/26/25 12:22,167.46875,0,
5/26/25 12:23,167.671875,0,
5/26/25 12:24,167.890625,0,
5/26/25 12:25,168.015625,0,
5/26/25 12:26,168.1328125,0,
5/26/25 12:27,168.203125,0,
5/26/25 12:28,168.3984375,0,
5/26/25 12:29,168.578125,0,
5/26/25 12:30,168.7890625,0,
5/26/25 12:31,169,0,
5/26/25 12:32,169.0546875,0,
5/26/25 12:33,169.15625,0,
5/26/25 12:34,169.328125,0,
5/26/25 12:35,169.4921875,0,
5/26/25 12:36,169.6640625,0,
5/26/25 12:37,169.78125,0,
5/26/25 12:38,169.9375,0,
5/26/25 12:39,170.1875,0,
5/26/25 12:40,170.53125,0,
5/26/25 12:41,170.828125,0,
5/26/25 12:42,170.90625,0,
5/26/25 12:43,171.1484375,0,
5/26/25 12:44,171.5625,0,
5/26/25 12:45,172.0703125,0,
5/26/25 12:46,172.6953125,0,
5/26/25 12:47,173.2578125,0,
5/26/25 12:48,173.9375,0,
5/26/25 12:49,174.6953125,0,
5/26/25 12:50,175.5390625,0,
5/26/25 12:51,176.1796875,0,
5/26/25 12:52,177.703125,0,
5/26/25 12:53,179.0703125,0,
5/26/25 12:54,180.3984375,0,
5/26/25 12:55,181.46875,0,
5/26/25 12:56,182.453125,0,
5/26/25 12:57,183.234375,0,
5/26/25 12:58,183.953125,0,
5/26/25 12:59,185.1015625,0,
5/26/25 13:00,186.2734375,0,
5/26/25 13:01,187.25,0,
5/26/25 13:02,187.828125,0,
5/26/25 13:02,187.9765625,0,
5/26/25 13:03,188.625,0,
5/26/25 13:04,189.21875,0,
5/26/25 13:05,189.703125,0,
5/26/25 13:06,190.046875,0,
5/26/25 13:07,190.28125,0,
5/26/25 13:08,190.4375,0,
5/26/25 13:09,190.5625,0,
5/26/25 13:10,190.6640625,0,
5/26/25 13:11,190.703125,0,
5/26/25 13:12,190.8125,0,
5/26/25 13:13,190.90625,0,
5/26/25 13:14,191.0703125,0,
5/26/25 13:15,191.3046875,0,
5/26/25 13:16,191.609375,0,
5/26/25 13:17,191.9609375,0,
5/26/25 13:18,193.953125,0,
5/26/25 13:19,195.65625,0,
5/26/25 13:20,197.3046875,0,
5/26/25 13:21,199.046875,0,
5/26/25 13:22,200.78125,0,
5/26/25 13:23,202.4453125,0,
5/26/25 13:24,203.734375,0,
5/26/25 13:25,204.3046875,0,
5/26/25 13:26,205.1875,0,
5/26/25 13:27,206.6484375,0,
5/26/25 13:28,208.359375,0,
5/26/25 13:29,209.921875,0,
5/26/25 13:30,211.453125,0,
5/26/25 13:31,212.953125,0,
5/26/25 13:32,214.3203125,0,
5/26/25 13:33,215.53125,0,
5/26/25 13:34,216.7265625,0,
5/26/25 13:35,217.78125,0,
5/26/25 13:36,218.75,0,
5/26/25 13:37,219.703125,0,
5/26/25 13:38,220.8671875,0,
5/26/25 13:39,222.3046875,0,
5/26/25 13:40,223.7578125,0,
5/26/25 13:41,225.1328125,0,
5/26/25 13:42,226.4609375,0,
5/26/25 13:43,227.671875,0,
5/26/25 13:44,228.8671875,0,
5/26/25 13:45,229.9453125,0,
5/26/25 13:46,230.9140625,0,
5/26/25 13:47,231.78125,0,
5/26/25 13:48,232.5390625,0,
5/26/25 13:49,233.1953125,0,
5/26/25 13:50,233.7421875,0,
5/26/25 13:51,234.1640625,0,
5/26/25 13:52,234.5078125,0,
5/26/25 13:53,234.8359375,0,
5/26/25 13:54,235.25,0,
5/26/25 13:55,235.78125,0,
5/26/25 13:56,236.3046875,0,
5/26/25 13:57,236.859375,0,
5/26/25 13:58,237.40625,0,
5/26/25 13:59,237.9609375,0,
5/26/25 14:00,238.46875,0,
5/26/25 14:01,238.9296875,0,
5/26/25 14:02,239.3046875,0,
5/26/25 14:03,239.6640625,0,
5/26/25 14:04,239.9375,0,
5/26/25 14:05,240.1953125,0,
5/26/25 14:06,240.4375,0,
5/26/25 14:07,240.71875,0,
5/26/25 14:08,241,0,
5/26/25 14:09,241.046875,0,
5/26/25 14:10,241.046875,0,
5/26/25 14:11,241.1328125,0,
5/26/25 14:12,241.3046875,0,
5/26/25 14:13,241.4765625,0,
5/26/25 14:14,241.6171875,0,
5/26/25 14:15,241.78125,0,
5/26/25 14:16,241.8671875,0,
5/26/25 14:17,241.921875,0,
5/26/25 14:18,242.09375,0,
5/26/25 14:19,242.2578125,0,
5/26/25 14:20,242.359375,0,
5/26/25 14:21,242.4453125,0,
5/26/25 14:22,242.546875,0,
5/26/25 14:23,242.65625,0,
5/26/25 14:24,242.7734375,0,
5/26/25 14:25,242.9375,0,
5/26/25 14:26,243.1015625,0,
5/26/25 14:27,243.1875,0,
5/26/25 14:28,243.28125,0,
5/26/25 14:29,243.3984375,0,
5/26/25 14:30,243.484375,0,
5/26/25 14:31,243.625,0,
5/26/25 14:32,243.75,0,
5/26/25 14:33,243.8828125,0,
5/26/25 14:34,244.0078125,0,
5/26/25 14:35,244.1328125,0,
5/26/25 14:36,244.2421875,0,
5/26/25 14:37,244.34375,0,
5/26/25 14:38,244.4140625,0,
5/26/25 14:39,244.515625,0,
5/26/25 14:40,244.6328125,0,
5/26/25 14:41,244.78125,0,
5/26/25 14:42,244.9375,0,
5/26/25 14:43,245.09375,0,
5/26/25 14:44,245.21875,0,
5/26/25 14:45,245.375,0,
5/26/25 14:46,245.578125,0,
5/26/25 14:47,245.796875,0,
5/26/25 14:48,246.109375,0,
5/26/25 14:49,246.6640625,0,
5/26/25 14:50,247.3828125,0,
5/26/25 14:51,248,0,
5/26/25 14:52,248.6015625,0,
5/26/25 14:53,249.2265625,0,
5/26/25 14:54,249.8359375,0,
5/26/25 14:55,250.453125,0,
5/26/25 14:56,251.1640625,0,
5/26/25 14:57,251.921875,0,
5/26/25 14:58,252.75,0,
5/26/25 14:59,253.5234375,0,
5/26/25 15:00,253.9453125,0,
5/26/25 15:01,254.859375,0,
5/26/25 15:02,255.5703125,0,
5/26/25 15:03,256.328125,0,
5/26/25 15:04,257.0078125,0,
5/26/25 15:05,257.6015625,0,
5/26/25 15:06,258.109375,0,
5/26/25 15:07,258.6015625,0,
5/26/25 15:08,259.109375,0,
5/26/25 15:09,259.5703125,0,
5/26/25 15:10,260.015625,0,
5/26/25 15:11,260.421875,0,
5/26/25 15:12,260.8046875,0,
5/26/25 15:13,261.1484375,0,
5/26/25 15:14,261.5,0,
5/26/25 15:15,261.84375,0,
5/26/25 15:16,262.203125,0,
5/26/25 15:17,262.5,0,
5/26/25 15:18,262.6484375,0,
5/26/25 15:19,262.90625,0,
5/26/25 15:20,263.21875,0,
5/26/25 15:21,263.5078125,0,
5/26/25 15:22,263.7890625,0,
5/26/25 15:23,264.0546875,0,
5/26/25 15:24,264.2421875,0,
5/26/25 15:25,264.3984375,0,
5/26/25 15:26,264.6875,0,
5/26/25 15:27,264.9375,0,
5/26/25 15:28,265.1953125,0,
5/26/25 15:29,265.4453125,0,
5/26/25 15:30,265.6875,0,
5/26/25 15:31,265.90625,0,
5/26/25 15:32,266.125,0,
5/26/25 15:33,266.3203125,0,
5/26/25 15:34,266.4921875,0,
5/26/25 15:35,266.671875,0,
5/26/25 15:36,266.84375,0,
5/26/25 15:37,266.9765625,0,
5/26/25 15:38,267.125,0,
5/26/25 15:39,267.28125,0,
5/26/25 15:40,267.4296875,0,
5/26/25 15:41,267.5859375,0,
5/26/25 15:42,267.75,0,
5/26/25 15:43,267.890625,0,
5/26/25 15:44,268,0,
5/26/25 15:45,268.1484375,0,
5/26/25 15:46,268.3203125,0,
5/26/25 15:47,268.4765625,0,
5/26/25 15:48,268.609375,0,
5/26/25 15:49,268.7578125,0,
5/26/25 15:50,268.90625,0,
5/26/25 15:51,269.0703125,0,
5/26/25 15:52,269.2265625,0,
5/26/25 15:53,269.3671875,0,
5/26/25 15:54,269.5625,0,
5/26/25 15:55,269.7734375,0,
5/26/25 15:56,269.9375,0,
5/26/25 15:57,270.171875,0,
5/26/25 15:58,270.390625,0,
5/26/25 15:59,270.6171875,0,
5/26/25 16:00,270.8359375,0,
5/26/25 16:01,271.046875,0,
5/26/25 16:02,271.28125,0,
5/26/25 16:03,271.5546875,0,
5/26/25 16:04,271.8671875,0,
5/26/25 16:05,272.1171875,0,
5/26/25 16:06,272.359375,0,
5/26/25 16:07,272.5703125,0,
5/26/25 16:08,272.6328125,0,
5/26/25 16:09,272.640625,0,
5/26/25 16:10,272.65625,0,
5/26/25 16:11,272.8671875,0,
5/26/25 16:12,273.140625,0,
5/26/25 16:13,273.3828125,0,
5/26/25 16:14,273.5625,0,
5/26/25 16:15,273.5625,0,
5/26/25 16:16,273.6015625,0,
5/26/25 16:17,273.78125,0,
5/26/25 16:18,273.984375,0,
5/26/25 16:19,274.1640625,0,
5/26/25 16:20,274.3046875,0,
5/26/25 16:21,274.4140625,0,
5/26/25 16:22,274.453125,0,
5/26/25 16:23,274.4921875,0,
5/26/25 16:24,274.4921875,0,
5/26/25 16:25,274.5859375,0,
5/26/25 16:26,274.5859375,0,
5/26/25 16:27,274.609375,0,
5/26/25 16:28,274.7578125,0,
5/26/25 16:29,274.921875,0,
5/26/25 16:30,275.03125,0,
5/26/25 16:31,275.09375,0,
5/26/25 16:32,275.09375,0,
5/26/25 16:33,275.09375,0,
5/26/25 16:34,275.09375,0,
5/26/25 16:35,275.09375,0,
5/26/25 16:36,275.09375,0,
5/26/25 16:38,275.09375,0,
5/26/25 16:39,275.09375,0,
5/26/25 16:40,275.09375,0,
5/26/25 16:41,275.109375,0,
5/26/25 16:42,275.1640625,0,
5/26/25 16:43,275.234375,0,
5/26/25 16:44,275.3125,0,
5/26/25 16:45,275.3203125,0,
5/26/25 16:46,275.3203125,0,
5/26/25 16:47,275.3203125,0,
5/26/25 16:48,275.53125,0,
5/26/25 16:48,275.671875,0,
5/26/25 16:49,276.828125,0,
5/26/25 16:50,277.9921875,0,
5/26/25 16:51,278.921875,0,
5/26/25 16:52,279.90625,0,
5/26/25 16:53,280.8515625,0,
5/26/25 16:54,281.953125,0,
5/26/25 16:55,283.6015625,0,
5/26/25 16:56,285.6328125,0,
5/26/25 16:57,287.7734375,0,
5/26/25 16:58,289.984375,0,
5/26/25 16:59,292.015625,0,
5/26/25 17:00,293.3203125,0,
5/26/25 17:01,295.0078125,0,
5/26/25 17:02,296.15625,0,
5/26/25 17:03,297.0859375,0,
5/26/25 17:04,297.8515625,0,
5/26/25 17:05,298.359375,0,
5/26/25 17:05,298.5,0,
5/26/25 17:06,299.28125,0,
5/26/25 17:07,299.765625,0,
5/26/25 17:08,300.1875,0,
5/26/25 17:09,300.4140625,0,
5/26/25 17:10,300.71875,0,
5/26/25 17:11,300.9921875,0,
5/26/25 17:12,301.3046875,0,
5/26/25 17:13,301.6015625,0,
5/26/25 17:14,301.859375,0,
5/26/25 17:15,302.1484375,0,
5/26/25 17:16,302.4140625,0,
5/26/25 17:17,302.640625,0,
5/26/25 17:18,302.796875,0,
5/26/25 17:19,302.8828125,0,
5/26/25 17:20,302.8828125,0,
5/26/25 17:21,302.8828125,0,
5/26/25 17:22,302.8828125,0,
5/26/25 17:23,302.9140625,0,
5/26/25 17:24,302.9921875,0,
5/26/25 17:25,303.0546875,0,
5/26/25 17:26,303.09375,0,
5/26/25 17:27,303.171875,0,
5/26/25 17:28,303.265625,0,
5/26/25 17:29,303.34375,0,
5/26/25 17:30,303.4140625,0,
5/26/25 17:31,303.4140625,0,
5/26/25 17:32,303.5078125,0,
5/26/25 17:33,303.625,0,
5/26/25 17:34,303.7578125,0,
5/26/25 17:35,304.046875,0,
5/26/25 17:36,304.71875,0,
5/26/25 17:37,305.3671875,0,
5/26/25 17:38,307.1015625,0,
5/26/25 17:39,308.15625,0,
5/26/25 17:40,309.0859375,0,
5/26/25 17:41,310.4296875,0,
5/26/25 17:42,311.7265625,0,
5/26/25 17:43,313.3046875,0,
5/26/25 17:44,314.984375,0,
5/26/25 17:45,316.421875,0,
5/26/25 17:46,317.2421875,0,
5/26/25 17:47,318.1171875,0,
5/26/25 17:48,318.8828125,0,
5/26/25 17:49,320.1953125,0,
5/26/25 17:50,321.328125,0,
5/26/25 17:51,322.234375,0,
5/26/25 17:52,322.9921875,0,
5/26/25 17:53,323.703125,0,
5/26/25 17:54,324.109375,0,
5/26/25 17:55,324.5546875,0,
5/26/25 17:56,325.140625,0,
5/26/25 17:57,326.0859375,0,
5/26/25 17:58,327.15625,0,
5/26/25 17:59,328.7734375,0,
5/26/25 18:00,330.7265625,0,
5/26/25 18:00,331.28125,0,
5/26/25 18:01,334.1640625,0,
5/26/25 18:02,336.328125,0,
5/26/25 18:03,338.4921875,0,
5/26/25 18:04,340.4609375,0,
5/26/25 18:05,341.8359375,0,
5/26/25 18:05,342.265625,0,
5/26/25 18:07,344.453125,0,
5/26/25 18:08,345.9765625,0,
5/26/25 18:09,347.40625,0,
5/26/25 18:10,348.6796875,0,
5/26/25 18:11,349.75,0,
5/26/25 18:12,350.515625,0,
5/26/25 18:13,351.125,0,
5/26/25 18:14,351.984375,0,
5/26/25 18:15,352.9609375,0,
5/26/25 18:16,353.796875,0,
5/26/25 18:17,354.7890625,0,
5/26/25 18:18,355.75,0,
5/26/25 18:19,357.0859375,0,
5/26/25 18:20,358.1953125,0,
5/26/25 18:21,359.25,0,
5/26/25 18:22,360.0859375,0,
5/26/25 18:23,360.84375,0,
5/26/25 18:24,361.5,0,
5/26/25 18:25,362.0703125,0,
5/26/25 18:26,362.5546875,0,
5/26/25 18:27,362.953125,0,
5/26/25 18:28,363.3125,0,
5/26/25 18:29,363.640625,0,
5/26/25 18:30,363.9609375,0,
5/26/25 18:31,364.25,0,
5/26/25 18:32,364.4921875,0,
5/26/25 18:33,364.59375,0,
5/26/25 18:34,364.8359375,0,
5/26/25 18:35,364.96875,0,
5/26/25 18:36,365.171875,0,
5/26/25 18:37,365.3828125,0,
5/26/25 18:38,365.578125,0,
5/26/25 18:39,365.75,0,
5/26/25 18:40,365.9296875,0,
5/26/25 18:41,366.109375,0,
5/26/25 18:42,366.234375,0,
5/26/25 18:43,366.3828125,0,
5/26/25 18:44,366.5234375,0,
5/26/25 18:45,366.6171875,0,
5/26/25 18:46,366.7109375,0,
5/26/25 18:47,366.9140625,0,
5/26/25 18:48,367.09375,0,
5/26/25 18:49,367.2109375,0,
5/26/25 18:50,367.3828125,0,
5/26/25 18:51,367.5703125,0,
5/26/25 18:52,367.65625,0,
5/26/25 18:53,367.703125,0,
5/26/25 18:54,367.875,0,
5/26/25 18:55,368.046875,0,
5/26/25 18:56,368.1875,0,
5/26/25 18:57,368.3125,0,
5/26/25 18:58,368.453125,0,
5/26/25 18:59,368.59375,0,
5/26/25 19:00,368.71875,0,
5/26/25 19:01,368.84375,0,
5/26/25 19:02,368.953125,0,
5/26/25 19:03,369.046875,0,
5/26/25 19:04,369.171875,0,
5/26/25 19:05,369.3515625,0,
5/26/25 19:06,369.5,0,
5/26/25 19:07,369.6015625,0,
5/26/25 19:08,369.703125,0,
5/26/25 19:09,369.75,0,
5/26/25 19:10,369.78125,0,
5/26/25 19:11,369.84375,0,
5/26/25 19:12,369.96875,0,
5/26/25 19:13,370.1640625,0,
5/26/25 19:14,370.34375,0,
5/26/25 19:15,370.578125,0,
5/26/25 19:16,370.828125,0,
5/26/25 19:17,371.0390625,0,
5/26/25 19:18,371.2734375,0,
5/26/25 19:19,371.546875,0,
5/26/25 19:20,371.8828125,0,
5/26/25 19:21,372.2890625,0,
5/26/25 19:22,372.65625,0,
5/26/25 19:23,373.0859375,0,
5/26/25 19:24,373.5,0,
5/26/25 19:25,373.8828125,0,
5/26/25 19:26,374.265625,0,
5/26/25 19:27,374.75,0,
5/26/25 19:28,375.3671875,0,
5/26/25 19:29,376.015625,0,
5/26/25 19:30,376.7578125,0,
5/26/25 19:31,377.5390625,0,
5/26/25 19:32,378.375,0,
5/26/25 19:33,379.296875,0,
5/26/25 19:34,380.1953125,0,
5/26/25 19:35,381.0703125,0,
5/26/25 19:36,381.796875,0,
5/26/25 19:37,382.4921875,0,
5/26/25 19:38,383.0859375,0,
5/26/25 19:39,383.6484375,0,
5/26/25 19:40,384.1953125,0,
5/26/25 19:41,384.7265625,0,
5/26/25 19:42,385.1875,0,
5/26/25 19:43,385.59375,0,
5/26/25 19:44,386.015625,0,
5/26/25 19:45,386.4453125,0,
5/26/25 19:46,386.8828125,0,
5/26/25 19:47,387.265625,0,
5/26/25 19:48,387.625,0,
5/26/25 19:49,387.9921875,0,
5/26/25 19:50,388.328125,0,
5/26/25 19:51,388.609375,0,
5/26/25 19:52,388.8984375,0,
5/26/25 19:53,389.1875,0,
5/26/25 19:54,389.46875,0,
